timestep,config_from,config_to,probability
0,347910,380678,0.932023447374501
0,347910,331526,0.6578037980218208
0,347910,356102,0.6117543048109302
0,347910,345862,0.7387413543275492
0,347910,348038,0.5901216141830343
1,380678,364294,0.656729101484592
1,380678,388870,0.6867048834600301
1,380678,378630,0.8348302518885821
1,380678,380806,0.7445613162185577
1,331526,364294,0.9317205683332598
1,331526,329478,0.8395206614346862
1,331526,331654,0.6964601051397676
1,356102,487174,0.5674428638918736
1,356102,388870,0.950181271581857
1,356102,355846,0.5249058974120928
1,356102,356230,0.7583457638323451
1,345862,378630,0.9607971126001127
1,345862,329478,0.7805289265594337
1,345862,344838,0.6735017990664058
1,345862,345990,0.5859417393773301
1,348038,380806,0.9652275948876595
1,348038,331654,0.7539055632001703
1,348038,356230,0.7744927038366122
1,348038,345990,0.7353975054277666
2,364294,362246,0.9033910044668939
2,364294,364422,0.822859479815375
2,388870,519942,0.6458470649273711
2,388870,386822,0.5415999947987213
2,388870,388614,0.5696994607913135
2,388870,388998,0.8640068490953199
2,378630,362246,0.779710584033406
2,378630,377606,0.5202523868023181
2,378630,378758,0.7412658680000735
2,380806,364422,0.7530193619827277
2,380806,388998,0.8269154682543494
2,380806,378758,0.8324372896029788
2,364294,362246,0.9033910044668939
2,364294,364422,0.822859479815375
2,329478,362246,0.9606170212989426
2,329478,329606,0.692800134817235
2,331654,364422,0.9650671164633436
2,331654,339846,0.5925309754581218
2,331654,329606,0.8371824001639544
2,487174,519942,0.9636547668606442
2,487174,487302,0.7471813217007037
2,388870,519942,0.6458470649273711
2,388870,386822,0.5415999947987213
2,388870,388614,0.5696994607913135
2,388870,388998,0.8640068490953199
2,355846,388614,0.958080502412859
2,356230,487302,0.5526613411668977
2,356230,388998,0.9747561914252395
2,356230,339846,0.5646692980081032
2,378630,362246,0.779710584033406
2,378630,377606,0.5202523868023181
2,378630,378758,0.7412658680000735
2,329478,362246,0.9606170212989426
2,329478,329606,0.692800134817235
2,344838,377606,0.9279756026220906
2,344838,344966,0.5567974497998379
2,345990,378758,0.980244256634283
2,345990,329606,0.850022900265131
2,345990,344966,0.6468056050562294
2,380806,364422,0.7530193619827277
2,380806,388998,0.8269154682543494
2,380806,378758,0.8324372896029788
2,331654,364422,0.9650671164633436
2,331654,339846,0.5925309754581218
2,331654,329606,0.8371824001639544
2,356230,487302,0.5526613411668977
2,356230,388998,0.9747561914252395
2,356230,339846,0.5646692980081032
2,345990,378758,0.980244256634283
2,345990,329606,0.850022900265131
2,345990,344966,0.6468056050562294
3,362246,362374,0.8203304115691772
3,364422,372614,0.6691858055188911
3,364422,362374,0.9018745913259314
3,519942,1044230,0.5047010847151179
3,519942,520070,0.85680217723734
3,386822,517894,0.5559739060706556
3,386822,370438,0.5997834997096992
3,386822,378630,0.6612142777993357
3,386822,385798,0.514442121062461
3,386822,386566,0.6653156067937911
3,386822,386950,0.8619667026317702
3,388614,386566,0.6395090718538539
3,388998,520070,0.6320072739897977
3,388998,372614,0.5634961989366528
3,388998,386950,0.5373132661029898
3,362246,362374,0.8203304115691772
3,377606,377350,0.5295486856824212
3,377606,377734,0.7177887305650402
3,378758,362374,0.8494136880408372
3,378758,386950,0.5275852660339517
3,364422,372614,0.6691858055188911
3,364422,362374,0.9018745913259314
3,388998,520070,0.6320072739897977
3,388998,372614,0.5634961989366528
3,388998,386950,0.5373132661029898
3,378758,362374,0.8494136880408372
3,378758,386950,0.5275852660339517
3,362246,362374,0.8203304115691772
3,364422,372614,0.6691858055188911
3,364422,362374,0.9018745913259314
3,362246,362374,0.8203304115691772
3,329606,362374,0.98015165661925
3,364422,372614,0.6691858055188911
3,364422,362374,0.9018745913259314
3,339846,470918,0.5131519219510512
3,339846,372614,0.9746385330467676
3,339846,337798,0.5458563422605016
3,329606,362374,0.98015165661925
3,519942,1044230,0.5047010847151179
3,519942,520070,0.85680217723734
3,487302,1011590,0.6288010958901706
3,487302,520070,0.9817113147787895
3,487302,470918,0.5253095045941988
3,519942,1044230,0.5047010847151179
3,519942,520070,0.85680217723734
3,386822,517894,0.5559739060706556
3,386822,370438,0.5997834997096992
3,386822,378630,0.6612142777993357
3,386822,385798,0.514442121062461
3,386822,386566,0.6653156067937911
3,386822,386950,0.8619667026317702
3,388614,386566,0.6395090718538539
3,388998,520070,0.6320072739897977
3,388998,372614,0.5634961989366528
3,388998,386950,0.5373132661029898
3,388614,386566,0.6395090718538539
3,487302,1011590,0.6288010958901706
3,487302,520070,0.9817113147787895
3,487302,470918,0.5253095045941988
3,388998,520070,0.6320072739897977
3,388998,372614,0.5634961989366528
3,388998,386950,0.5373132661029898
3,339846,470918,0.5131519219510512
3,339846,372614,0.9746385330467676
3,339846,337798,0.5458563422605016
3,362246,362374,0.8203304115691772
3,377606,377350,0.5295486856824212
3,377606,377734,0.7177887305650402
3,378758,362374,0.8494136880408372
3,378758,386950,0.5275852660339517
3,362246,362374,0.8203304115691772
3,329606,362374,0.98015165661925
3,377606,377350,0.5295486856824212
3,377606,377734,0.7177887305650402
3,344966,377734,0.9630786531513259
3,344966,328582,0.5080159883069129
3,378758,362374,0.8494136880408372
3,378758,386950,0.5275852660339517
3,329606,362374,0.98015165661925
3,344966,377734,0.9630786531513259
3,344966,328582,0.5080159883069129
3,364422,372614,0.6691858055188911
3,364422,362374,0.9018745913259314
3,388998,520070,0.6320072739897977
3,388998,372614,0.5634961989366528
3,388998,386950,0.5373132661029898
3,378758,362374,0.8494136880408372
3,378758,386950,0.5275852660339517
3,364422,372614,0.6691858055188911
3,364422,362374,0.9018745913259314
3,339846,470918,0.5131519219510512
3,339846,372614,0.9746385330467676
3,339846,337798,0.5458563422605016
3,329606,362374,0.98015165661925
3,487302,1011590,0.6288010958901706
3,487302,520070,0.9817113147787895
3,487302,470918,0.5253095045941988
3,388998,520070,0.6320072739897977
3,388998,372614,0.5634961989366528
3,388998,386950,0.5373132661029898
3,339846,470918,0.5131519219510512
3,339846,372614,0.9746385330467676
3,339846,337798,0.5458563422605016
3,378758,362374,0.8494136880408372
3,378758,386950,0.5275852660339517
3,329606,362374,0.98015165661925
3,344966,377734,0.9630786531513259
3,344966,328582,0.5080159883069129
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,1044230,1027846,0.526286402716833
4,1044230,1043974,0.6250443438491733
4,1044230,1044358,0.9294097123703958
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,517894,501510,0.5611310065760271
4,517894,519942,0.5521126442245007
4,517894,516870,0.5280786541349372
4,517894,517638,0.5107067821771103
4,517894,518022,0.8546721273417202
4,370438,501510,0.5165011002361706
4,370438,362246,0.8217321990642779
4,370438,370182,0.5723997083717545
4,370438,370566,0.9086906077708063
4,378630,362246,0.779710584033406
4,378630,377606,0.5202523868023181
4,378630,378758,0.7412658680000735
4,385798,516870,0.5694202987309488
4,385798,377606,0.6664071261578834
4,385798,385542,0.6952023882518403
4,385798,385926,0.8471839147089809
4,386566,370182,0.5022845428731134
4,386566,385542,0.5486619874394216
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,386566,370182,0.5022845428731134
4,386566,385542,0.5486619874394216
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,377350,385542,0.5035606686574602
4,377734,361350,0.5068235602452709
4,377734,385926,0.5217821757608465
4,377734,378758,0.509495143587911
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,470918,995206,0.7314113585412356
4,470918,503686,0.9816254623268539
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,337798,370566,0.9856514431372612
4,337798,329606,0.7463105504787806
4,1044230,1027846,0.526286402716833
4,1044230,1043974,0.6250443438491733
4,1044230,1044358,0.9294097123703958
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,1011590,1044358,0.9861212409222996
4,1011590,995206,0.6401563296020346
4,1011590,1011591,0.5741514421185039
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,470918,995206,0.7314113585412356
4,470918,503686,0.9816254623268539
4,1044230,1027846,0.526286402716833
4,1044230,1043974,0.6250443438491733
4,1044230,1044358,0.9294097123703958
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,517894,501510,0.5611310065760271
4,517894,519942,0.5521126442245007
4,517894,516870,0.5280786541349372
4,517894,517638,0.5107067821771103
4,517894,518022,0.8546721273417202
4,370438,501510,0.5165011002361706
4,370438,362246,0.8217321990642779
4,370438,370182,0.5723997083717545
4,370438,370566,0.9086906077708063
4,378630,362246,0.779710584033406
4,378630,377606,0.5202523868023181
4,378630,378758,0.7412658680000735
4,385798,516870,0.5694202987309488
4,385798,377606,0.6664071261578834
4,385798,385542,0.6952023882518403
4,385798,385926,0.8471839147089809
4,386566,370182,0.5022845428731134
4,386566,385542,0.5486619874394216
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,386566,370182,0.5022845428731134
4,386566,385542,0.5486619874394216
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,386566,370182,0.5022845428731134
4,386566,385542,0.5486619874394216
4,1011590,1044358,0.9861212409222996
4,1011590,995206,0.6401563296020346
4,1011590,1011591,0.5741514421185039
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,470918,995206,0.7314113585412356
4,470918,503686,0.9816254623268539
4,520070,1044358,0.6915726708850629
4,520070,503686,0.5241197279316845
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,470918,995206,0.7314113585412356
4,470918,503686,0.9816254623268539
4,372614,896902,0.5403755245445903
4,372614,503686,0.5943621580069851
4,372614,370566,0.682386283500618
4,337798,370566,0.9856514431372612
4,337798,329606,0.7463105504787806
4,377350,385542,0.5035606686574602
4,377734,361350,0.5068235602452709
4,377734,385926,0.5217821757608465
4,377734,378758,0.509495143587911
4,386950,518022,0.5411174028317685
4,386950,370566,0.7048689534465733
4,377350,385542,0.5035606686574602
4,377734,361350,0.5068235602452709
4,377734,385926,0.5217821757608465
4,377734,378758,0.509495143587911
