timestep,config_from,config_to,probability
0,910854,386566,0.5795184177792289
0,910854,1041926,0.6683969768625719
0,910854,894470,0.6186580788660876
1,386566,370182,0.5022845428731134
1,386566,385542,0.5486619874394216
1,1041926,1025542,0.5805536740483261
1,894470,1025542,0.6323087198787949
1,894470,886278,0.5171057386112532
2,370182,894470,0.538404542052568
2,370182,361990,0.6946406199322305
2,1025542,1025538,0.5377368980393449
2,1025542,1025538,0.5377368980393449
2,886278,361990,0.6455497388312739
3,894470,1025542,0.6323087198787949
3,894470,886278,0.5171057386112532
3,361990,362246,0.6021840608916169
3,361990,362246,0.6021840608916169
4,1025542,1025538,0.5377368980393449
4,886278,361990,0.6455497388312739
4,362246,362374,0.8203304115691772
4,362246,362374,0.8203304115691772
5,361990,362246,0.6021840608916169
6,362246,362374,0.8203304115691772
