timestep,config_from,config_to,probability
0,1043334,1041286,0.7864872510012466
0,1043334,1044358,0.8995685563397544
0,1043334,1043335,0.5024678635450011
1,1041286,1042310,0.638349910065423
1,1044358,1027974,0.6390566210315523
1,1044358,1044359,0.5292914382327143
1,1043335,1041287,0.6775389198594897
1,1043335,1044359,0.9088661439421744
2,1042310,1025926,0.7661146643222767
2,1042310,1044358,0.5794096736045903
2,1027974,1025926,0.5731900239015462
2,1027974,1027975,0.5130725979371054
2,1044359,1027975,0.6239326556300314
2,1041287,1042311,0.6627644433106143
2,1041287,1041286,0.6344890711683158
2,1044359,1027975,0.6239326556300314
3,1044358,1027974,0.6390566210315523
3,1044358,1044359,0.5292914382327143
3,1042311,1025927,0.7542674233255979
3,1042311,1044359,0.7071838910035252
3,1042311,1042310,0.6092344372885921
3,1041286,1042310,0.638349910065423
4,1027974,1025926,0.5731900239015462
4,1027974,1027975,0.5130725979371054
4,1044359,1027975,0.6239326556300314
4,1025927,1027975,0.5662376392079653
4,1025927,1025926,0.6245938532617195
4,1044359,1027975,0.6239326556300314
4,1042310,1025926,0.7661146643222767
4,1042310,1044358,0.5794096736045903
4,1042310,1025926,0.7661146643222767
4,1042310,1044358,0.5794096736045903
5,1044358,1027974,0.6390566210315523
5,1044358,1044359,0.5292914382327143
5,1044358,1027974,0.6390566210315523
5,1044358,1044359,0.5292914382327143
6,1027974,1025926,0.5731900239015462
6,1027974,1027975,0.5130725979371054
6,1044359,1027975,0.6239326556300314
6,1027974,1025926,0.5731900239015462
6,1027974,1027975,0.5130725979371054
6,1044359,1027975,0.6239326556300314
