timestep,config_from,config_to,probability
0,633728,650112,0.5527319430043702
0,633728,631680,0.7349083436697905
0,633728,634752,0.9446669126291474
1,650112,125824,0.5989609242065321
1,650112,648064,0.5997542450580804
1,650112,651136,0.7567139434058041
1,631680,107392,0.5050761018539449
1,631680,632704,0.7708701118514785
1,634752,634754,0.6094013253923004
2,125824,123776,0.6220660780771261
2,125824,126848,0.6394883311215851
2,648064,123776,0.6212890562426097
2,648064,910208,0.510547746622132
2,648064,631680,0.5995316090150484
2,648064,647808,0.5856330140746291
2,651136,634752,0.8162281575467538
2,651136,651138,0.5902002968936283
2,107392,369536,0.660872218049068
2,107392,123776,0.5177935442175166
2,107392,99200,0.6635354688576591
2,107392,108416,0.657377131317387
2,632704,634752,0.6466989446853382
2,632704,632706,0.5470315200419898
2,634754,634758,0.5867541980209421
3,123776,385920,0.7383494821185708
3,126848,651136,0.5400305952108573
3,126848,110464,0.7342475143602316
3,123776,385920,0.7383494821185708
3,910208,385920,0.8161133195496298
3,910208,1041280,0.7599514360033761
3,910208,893824,0.5083216906399968
3,631680,107392,0.5050761018539449
3,631680,632704,0.7708701118514785
3,647808,631424,0.5020222363255735
3,647808,647680,0.5621101713479231
3,634752,634754,0.6094013253923004
3,651138,634754,0.8279263874538827
3,651138,651142,0.6945036655860741
3,369536,385920,0.6085993058213361
3,369536,361344,0.6870449361591571
3,369536,370560,0.7048235034593371
3,123776,385920,0.7383494821185708
3,99200,361344,0.6844792851848698
3,99200,100224,0.6521170968931084
3,108416,632704,0.6321143621270067
3,108416,370560,0.7080495418778321
3,108416,100224,0.6583208383090073
3,108416,110464,0.6249646073142092
3,634752,634754,0.6094013253923004
3,632706,634754,0.7028012169207811
3,632706,632710,0.515492816425202
4,385920,516992,0.5080162393479701
4,651136,634752,0.8162281575467538
4,651136,651138,0.5902002968936283
4,110464,634752,0.6536639703052358
4,385920,516992,0.5080162393479701
4,385920,516992,0.5080162393479701
4,1041280,516992,0.5914319013088974
4,893824,369536,0.7340981360196535
4,893824,631680,0.5812791836977235
4,893824,1024896,0.7297991182577988
4,893824,885632,0.5082203874829123
4,893824,894848,0.8072092093517527
4,107392,369536,0.660872218049068
4,107392,123776,0.5177935442175166
4,107392,99200,0.6635354688576591
4,107392,108416,0.657377131317387
4,632704,634752,0.6466989446853382
4,632704,632706,0.5470315200419898
4,631424,632448,0.7456887501478806
4,631424,631680,0.5123683645254332
4,647680,123392,0.6008650217093927
4,634754,634758,0.5867541980209421
4,634754,634758,0.5867541980209421
4,651142,634758,0.7503173674864232
4,385920,516992,0.5080162393479701
4,361344,362368,0.6999594169829346
4,370560,362368,0.6820200551545904
4,385920,516992,0.5080162393479701
4,361344,362368,0.6999594169829346
4,100224,362368,0.7297156639773867
4,632704,634752,0.6466989446853382
4,632704,632706,0.5470315200419898
4,370560,362368,0.6820200551545904
4,100224,362368,0.7297156639773867
4,110464,634752,0.6536639703052358
4,634754,634758,0.5867541980209421
4,634754,634758,0.5867541980209421
4,632710,894854,0.7226913530308423
4,632710,634758,0.7593730172950973
5,634752,634754,0.6094013253923004
5,651138,634754,0.8279263874538827
5,651138,651142,0.6945036655860741
5,634752,634754,0.6094013253923004
5,369536,385920,0.6085993058213361
5,369536,361344,0.6870449361591571
5,369536,370560,0.7048235034593371
5,631680,107392,0.5050761018539449
5,631680,632704,0.7708701118514785
5,1024896,1041280,0.5313388186641116
5,1024896,1025920,0.7985616694805981
5,885632,361344,0.854329656168787
5,885632,623488,0.5549709630630291
5,885632,1016704,0.5476811933465562
5,885632,886656,0.8035620699262732
5,894848,370560,0.6115689670185406
5,894848,632704,0.5272929351594042
5,894848,1025920,0.7188885800430371
5,894848,886656,0.5024037758427609
5,894848,894850,0.5485817695279808
5,369536,385920,0.6085993058213361
5,369536,361344,0.6870449361591571
5,369536,370560,0.7048235034593371
5,123776,385920,0.7383494821185708
5,99200,361344,0.6844792851848698
5,99200,100224,0.6521170968931084
5,108416,632704,0.6321143621270067
5,108416,370560,0.7080495418778321
5,108416,100224,0.6583208383090073
5,108416,110464,0.6249646073142092
5,634752,634754,0.6094013253923004
5,632706,634754,0.7028012169207811
5,632706,632710,0.515492816425202
5,632448,634496,0.5493666064082703
5,632448,632704,0.5466055740461184
5,631680,107392,0.5050761018539449
5,631680,632704,0.7708701118514785
5,123392,385536,0.7020729016496319
5,634752,634754,0.6094013253923004
5,632706,634754,0.7028012169207811
5,632706,632710,0.515492816425202
5,634752,634754,0.6094013253923004
5,894854,1025926,0.7551698137909288
6,634754,634758,0.5867541980209421
6,634754,634758,0.5867541980209421
6,651142,634758,0.7503173674864232
6,634754,634758,0.5867541980209421
6,385920,516992,0.5080162393479701
6,361344,362368,0.6999594169829346
6,370560,362368,0.6820200551545904
6,107392,369536,0.660872218049068
6,107392,123776,0.5177935442175166
6,107392,99200,0.6635354688576591
6,107392,108416,0.657377131317387
6,632704,634752,0.6466989446853382
6,632704,632706,0.5470315200419898
6,1041280,516992,0.5914319013088974
6,1025920,1025922,0.6583489202935716
6,361344,362368,0.6999594169829346
6,623488,99200,0.6843338416913498
6,623488,631680,0.5185829368932683
6,623488,624512,0.76673418146056
6,1016704,492416,0.6567006352541525
6,1016704,1024896,0.6833939036182439
6,1016704,1017728,0.7947925271166897
6,886656,362368,0.7698328574734928
6,886656,624512,0.5005074625845587
6,886656,1017728,0.5341113668686712
6,370560,362368,0.6820200551545904
6,632704,634752,0.6466989446853382
6,632704,632706,0.5470315200419898
6,1025920,1025922,0.6583489202935716
6,886656,362368,0.7698328574734928
6,886656,624512,0.5005074625845587
6,886656,1017728,0.5341113668686712
6,894850,632706,0.5257327817591082
6,894850,1025922,0.8021772655731643
6,894850,894854,0.754519638925933
6,385920,516992,0.5080162393479701
6,361344,362368,0.6999594169829346
6,370560,362368,0.6820200551545904
6,385920,516992,0.5080162393479701
6,361344,362368,0.6999594169829346
6,100224,362368,0.7297156639773867
6,632704,634752,0.6466989446853382
6,632704,632706,0.5470315200419898
6,370560,362368,0.6820200551545904
6,100224,362368,0.7297156639773867
6,110464,634752,0.6536639703052358
6,634754,634758,0.5867541980209421
6,634754,634758,0.5867541980209421
6,632710,894854,0.7226913530308423
6,632710,634758,0.7593730172950973
6,634496,634752,0.6441479787889796
6,632704,634752,0.6466989446853382
6,632704,632706,0.5470315200419898
6,107392,369536,0.660872218049068
6,107392,123776,0.5177935442175166
6,107392,99200,0.6635354688576591
6,107392,108416,0.657377131317387
6,632704,634752,0.6466989446853382
6,632704,632706,0.5470315200419898
6,634754,634758,0.5867541980209421
6,634754,634758,0.5867541980209421
6,632710,894854,0.7226913530308423
6,632710,634758,0.7593730172950973
6,634754,634758,0.5867541980209421
7,369536,385920,0.6085993058213361
7,369536,361344,0.6870449361591571
7,369536,370560,0.7048235034593371
